user_id,name,date,location_lat,location_lon,region_id,interests,created_at
318,Grace Lopez,2024-01-03T00:00:00,-0.25132011482440486,149.53093584663344,2,"interest_9,interest_15",2023-09-03T00:00:00
319,Sofia Clark,2024-01-03T00:00:00,-0.15516130857259114,47.83727764521981,3,"interest_14,interest_2,interest_1,interest_10",2023-09-03T00:00:00
320,Taylor Martinez,2024-01-03T00:00:00,52.83608132079379,100.14706916603278,6,"interest_11,interest_16,interest_6,interest_17,interest_1",2023-10-11T00:00:00
321,Carter Hall,2024-01-03T00:00:00,-38.09035573335693,63.3613727264788,1,"interest_1,interest_12,interest_0,interest_13",2023-11-25T00:00:00
322,Ethan Turner,2024-01-03T00:00:00,0.9680358941200904,65.25865097011163,3,"interest_5,interest_0,interest_4,interest_7",2023-10-22T00:00:00
323,Morgan Lopez,2024-01-03T00:00:00,-12.338870699217296,65.15196881508982,3,"interest_15,interest_9,interest_17,interest_5,interest_1",2023-10-31T00:00:00
324,Alexander Lopez,2024-01-03T00:00:00,85.7688221117925,-20.157376299111576,5,"interest_17,interest_3,interest_7",2023-12-06T00:00:00
325,Blake Edwards,2024-01-03T00:00:00,55.77466637979861,98.13212746056416,6,"interest_12,interest_2,interest_4,interest_16",2023-08-29T00:00:00
326,Harper Allen,2024-01-03T00:00:00,19.80287744061043,53.58660417774009,3,"interest_8,interest_16,interest_5,interest_18,interest_0",2023-12-01T00:00:00
327,Luke Harris,2024-01-03T00:00:00,74.7432471268391,40.002944854576135,4,"interest_9,interest_6",2023-10-26T00:00:00
328,Grace Adams,2024-01-03T00:00:00,8.368060243742997,149.4742960858207,2,"interest_8,interest_11,interest_4,interest_6,interest_14",2023-11-25T00:00:00
329,Ella Robinson,2024-01-03T00:00:00,-31.321356865839107,84.05454460480094,1,"interest_17,interest_11,interest_8",2023-09-18T00:00:00
330,Lucas Lopez,2024-01-03T00:00:00,90,48.115483066274464,4,"interest_3,interest_8,interest_5,interest_10,interest_0",2023-07-23T00:00:00
331,Benjamin Garcia,2024-01-03T00:00:00,-84.6764290491251,35.06303681003016,0,"interest_12,interest_7",2023-08-15T00:00:00
332,Casey Gomez,2024-01-03T00:00:00,22.56113066861128,141.9149285569568,2,"interest_17,interest_11,interest_4,interest_15",2023-10-06T00:00:00
333,Mason Adams,2024-01-03T00:00:00,88.43867491081859,-8.778060385719579,5,"interest_15,interest_11,interest_13,interest_12,interest_1",2023-10-02T00:00:00
334,Mia Smith,2024-01-03T00:00:00,-71.24347801357047,119.47508592168278,7,"interest_5,interest_0,interest_4,interest_13",2023-07-05T00:00:00
335,Riley Jones,2024-01-03T00:00:00,86.00456074837635,56.73155710550131,4,"interest_16,interest_17,interest_5,interest_10,interest_1",2023-12-15T00:00:00
336,James Rodriguez,2024-01-03T00:00:00,65.69295306386006,-9.638516520464517,5,"interest_0,interest_7",2023-09-12T00:00:00
337,Abigail Wright,2024-01-03T00:00:00,83.30691226981622,39.0478704299795,4,"interest_3,interest_9,interest_4,interest_6,interest_7",2023-08-02T00:00:00
338,Emily Sanchez,2024-01-03T00:00:00,79.01039795493546,-35.70343543498888,5,"interest_14,interest_11,interest_13",2023-08-19T00:00:00
339,Taylor Hill,2024-01-03T00:00:00,47.82893255872191,122.1650176680689,6,"interest_11,interest_15",2023-09-03T00:00:00
340,Luke Walker,2024-01-03T00:00:00,65.43663864064342,-38.61502371567008,5,"interest_9,interest_11,interest_15",2023-09-04T00:00:00
341,Ethan Walker,2024-01-03T00:00:00,-5.448931124075132,128.5507408631314,2,"interest_9,interest_1,interest_15,interest_16",2023-11-04T00:00:00
342,Jordan Ramirez,2024-01-03T00:00:00,90,50.96862357878795,4,"interest_3,interest_13,interest_8,interest_6",2023-07-16T00:00:00
343,Riley Lee,2024-01-03T00:00:00,-90,19.6012000190969,0,"interest_1,interest_0,interest_16",2023-07-19T00:00:00
344,Aria Green,2024-01-03T00:00:00,69.9607369389801,44.09759781703299,4,"interest_15,interest_17,interest_14,interest_10,interest_0",2023-09-18T00:00:00
345,Riley Hill,2024-01-03T00:00:00,88.36912760586162,44.98311473838412,4,"interest_3,interest_6,interest_9,interest_16",2023-08-23T00:00:00
346,Emily Sanchez,2024-01-03T00:00:00,-90,21.23035975179942,0,"interest_19,interest_16,interest_18",2023-11-29T00:00:00
347,Sage Hernandez,2024-01-03T00:00:00,90,43.23516761296625,4,"interest_15,interest_4,interest_16,interest_17,interest_1",2023-08-29T00:00:00
348,Harper Nelson,2024-01-03T00:00:00,-77.0498951986764,19.376596698682658,0,"interest_3,interest_13,interest_8,interest_10",2023-11-03T00:00:00
349,Henry Carter,2024-01-03T00:00:00,75.4289896389284,10.505144344423229,5,"interest_11,interest_15,interest_10",2023-08-09T00:00:00
350,Abigail Turner,2024-01-03T00:00:00,90,42.60199410971283,4,"interest_18,interest_9,interest_8",2023-08-17T00:00:00
351,James Torres,2024-01-03T00:00:00,-12.889371919492586,86.40409874538337,1,"interest_15,interest_6,interest_7,interest_10,interest_1",2023-09-22T00:00:00
352,Ava Campbell,2024-01-03T00:00:00,5.39711974923107,140.9400297459607,2,"interest_5,interest_0",2023-07-22T00:00:00
353,Harper Rivera,2024-01-03T00:00:00,-35.87988822381296,113.26519415607937,1,"interest_3,interest_8,interest_14,interest_5,interest_12",2023-10-03T00:00:00
354,Julian Lopez,2024-01-03T00:00:00,90,42.88642481021969,4,"interest_8,interest_11,interest_10,interest_12,interest_1",2024-01-01T00:00:00
355,John Jones,2024-01-03T00:00:00,69.7423117954311,-11.054745715469178,5,"interest_3,interest_9",2023-11-26T00:00:00
356,Riley Adams,2024-01-03T00:00:00,-84.77568743063766,23.5305273318833,0,"interest_19,interest_2",2023-10-06T00:00:00
357,Riley Hall,2024-01-03T00:00:00,-44.006503035308725,81.12092946858715,1,"interest_15,interest_11,interest_16,interest_5,interest_10",2023-11-30T00:00:00
358,Mia Torres,2024-01-03T00:00:00,71.78862098890279,99.60398656744908,6,"interest_3,interest_13,interest_0",2023-07-13T00:00:00
359,David Roberts,2024-01-03T00:00:00,-69.68850182830626,124.18774845722052,7,"interest_5,interest_8,interest_16",2023-08-11T00:00:00
360,Julian Robinson,2024-01-03T00:00:00,-0.8357538139310474,133.91985294593096,2,"interest_19,interest_6,interest_7,interest_10,interest_1",2023-10-07T00:00:00
361,Carter Allen,2024-01-03T00:00:00,-33.19883244371652,78.2754189908065,1,"interest_4,interest_0,interest_15,interest_14",2023-12-28T00:00:00
362,Harper Nelson,2024-01-03T00:00:00,80.32817810699748,30.772455413346137,4,"interest_14,interest_0,interest_4,interest_13",2023-12-04T00:00:00
363,Cameron Baker,2024-01-03T00:00:00,16.015223197325284,137.01460803062324,2,"interest_18,interest_4,interest_6,interest_7",2023-10-11T00:00:00
364,Riley Jackson,2024-01-03T00:00:00,-76.8262159216175,122.02645351449286,7,"interest_15,interest_9,interest_11,interest_14,interest_12",2023-11-16T00:00:00
365,Luke Cruz,2024-01-03T00:00:00,-66.98249208973927,119.83980342253804,7,"interest_14,interest_5,interest_0,interest_15",2023-09-27T00:00:00
366,Riley Clark,2024-01-03T00:00:00,-38.457837464956526,99.8533408114435,1,"interest_3,interest_5,interest_7",2023-09-19T00:00:00
367,Wyatt Wilson,2024-01-03T00:00:00,81.56685474315768,42.99857812651371,4,"interest_15,interest_7,interest_5,interest_13,interest_10",2023-07-07T00:00:00
368,Alexander Torres,2024-01-03T00:00:00,47.352975627250906,93.25199753408661,6,"interest_1,interest_8,interest_11",2023-10-25T00:00:00
369,Sam Miller,2024-01-03T00:00:00,11.10929450811544,152.29039604428948,2,"interest_16,interest_17,interest_18,interest_1,interest_0",2023-07-15T00:00:00
370,Alexander Edwards,2024-01-03T00:00:00,90,40.42524602980287,4,"interest_17,interest_12",2023-09-06T00:00:00
371,Blake Smith,2024-01-03T00:00:00,60.18556280704492,-22.196118159777367,5,"interest_14,interest_12",2023-07-14T00:00:00
372,Scarlett King,2024-01-03T00:00:00,-66.67441105296254,18.182483672084345,0,"interest_2,interest_11,interest_10,interest_6",2023-12-02T00:00:00
373,Victoria Robinson,2024-01-03T00:00:00,-18.911710573510895,77.26097572619062,1,"interest_18,interest_4,interest_6",2023-07-05T00:00:00
374,Alexander Smith,2024-01-03T00:00:00,-80.72019828440942,125.33283113022242,7,"interest_3,interest_1,interest_8,interest_13",2023-07-24T00:00:00
375,Emma Anderson,2024-01-03T00:00:00,82.73714685819563,32.39395885961207,4,"interest_1,interest_16,interest_10",2023-12-13T00:00:00
376,Sofia White,2024-01-03T00:00:00,6.650158592462126,72.42753590185048,3,"interest_19,interest_13,interest_5,interest_10",2023-12-05T00:00:00
377,Lucas Martinez,2024-01-03T00:00:00,62.028637007317045,92.99015093427221,6,"interest_15,interest_2,interest_13,interest_11",2023-10-11T00:00:00
378,Casey Hernandez,2024-01-03T00:00:00,-87.14534329594862,41.132842446648084,0,"interest_5,interest_1,interest_11",2023-11-16T00:00:00
379,Sofia Evans,2024-01-03T00:00:00,-86.41448758602277,24.381897294950026,0,"interest_11,interest_4,interest_17,interest_13,interest_0",2023-07-22T00:00:00
380,Taylor Taylor,2024-01-03T00:00:00,7.248226953899456,151.57159266982626,2,"interest_13,interest_4,interest_10",2023-10-28T00:00:00
381,Julian Martinez,2024-01-03T00:00:00,89.38286307275543,52.54565241414529,4,"interest_3,interest_14,interest_5,interest_18,interest_2",2023-09-30T00:00:00
382,Layla Gomez,2024-01-03T00:00:00,9.334300176150133,136.7586754185164,2,"interest_4,interest_16,interest_7",2023-12-21T00:00:00
383,Sophia Cruz,2024-01-03T00:00:00,80.29061842902513,-0.3610051540595425,5,"interest_9,interest_1,interest_15",2023-10-07T00:00:00
384,Aria Hill,2024-01-03T00:00:00,-75.08671154562849,29.633432887927228,0,"interest_9,interest_2",2023-11-30T00:00:00
385,Ella Thomas,2024-01-03T00:00:00,-14.56982585954082,86.56420118035248,3,"interest_17,interest_16",2023-09-18T00:00:00
386,Mason Flores,2024-01-03T00:00:00,44.62717017509644,95.09320968853324,6,"interest_12,interest_19,interest_8,interest_18",2023-10-14T00:00:00
387,Layla Allen,2024-01-03T00:00:00,22.395685750917863,137.66804981694176,2,"interest_17,interest_6",2023-10-05T00:00:00
388,Luke Smith,2024-01-03T00:00:00,73.50306226189852,30.784596186019584,4,"interest_15,interest_11,interest_5,interest_10,interest_1",2023-09-20T00:00:00
389,Alex Evans,2024-01-03T00:00:00,84.41470835928344,52.18238427420243,4,"interest_3,interest_6,interest_10",2023-07-30T00:00:00
390,Daniel Nelson,2024-01-03T00:00:00,-13.486308259236683,75.69999102257992,1,"interest_5,interest_2,interest_13,interest_16",2023-08-09T00:00:00
391,Ella Jones,2024-01-03T00:00:00,90,-16.33409587430332,5,"interest_17,interest_10,interest_6,interest_7",2023-12-12T00:00:00
392,River Wilson,2024-01-03T00:00:00,-61.69039925741439,127.72347009047633,7,"interest_9,interest_13",2023-09-21T00:00:00
393,Casey Young,2024-01-03T00:00:00,60.88889820954182,104.84212726156264,6,"interest_1,interest_7",2023-08-13T00:00:00
394,Julian Thompson,2024-01-03T00:00:00,-16.49261703972572,133.20670557042337,2,"interest_8,interest_9,interest_6,interest_17,interest_10",2023-10-09T00:00:00
395,Emily Torres,2024-01-03T00:00:00,-29.700185291947324,103.07255105125844,1,"interest_9,interest_5,interest_13,interest_18,interest_12",2023-12-09T00:00:00
396,Avery Davis,2024-01-03T00:00:00,84.39084773537367,52.765891123339394,4,"interest_9,interest_15",2023-11-19T00:00:00
397,Riley Gomez,2024-01-03T00:00:00,-85.85952599848717,32.55321455484495,0,"interest_4,interest_7",2023-09-20T00:00:00
398,Sophia Evans,2024-01-03T00:00:00,-9.459714328986344,145.53006692156467,2,"interest_17,interest_18",2023-12-18T00:00:00
399,Ava Cruz,2024-01-03T00:00:00,-90,32.571106721384396,0,"interest_9,interest_13,interest_10,interest_7",2023-07-13T00:00:00
400,Layla Green,2024-01-03T00:00:00,18.09977720494196,135.48372549699442,2,"interest_14,interest_9,interest_2",2023-09-26T00:00:00
401,River Allen,2024-01-03T00:00:00,89.43046677305546,27.194820594422982,4,"interest_1,interest_16",2023-10-25T00:00:00
402,Emily Robinson,2024-01-03T00:00:00,85.7709676044765,-6.420592517210141,5,"interest_14,interest_11",2023-10-20T00:00:00
403,Ella Carter,2024-01-03T00:00:00,49.50062391766323,106.23552212813412,6,"interest_17,interest_19,interest_8",2023-10-03T00:00:00
404,Victoria Campbell,2024-01-03T00:00:00,-4.424459383515607,140.6332650144874,2,"interest_17,interest_4",2023-08-16T00:00:00
405,Ella Carter,2024-01-03T00:00:00,-89.56154103969544,29.934271610501725,0,"interest_4,interest_16,interest_17,interest_10,interest_2",2023-11-13T00:00:00
406,Owen Jackson,2024-01-03T00:00:00,79.39531818261824,-20.78249874348758,5,"interest_12,interest_15,interest_6",2023-12-21T00:00:00
407,Scarlett Garcia,2024-01-03T00:00:00,39.76548216379929,96.04710727135567,6,"interest_18,interest_0,interest_7",2023-09-04T00:00:00
408,Elizabeth King,2024-01-03T00:00:00,-90,36.58459536030602,0,"interest_14,interest_4",2023-07-07T00:00:00
409,Emma Brown,2024-01-03T00:00:00,40.09849170829226,92.08816714846631,6,"interest_12,interest_4",2023-12-29T00:00:00
410,Amelia Phillips,2024-01-03T00:00:00,16.069959526982352,150.25422302156218,2,"interest_2,interest_6",2023-08-14T00:00:00
411,Avery Rodriguez,2024-01-03T00:00:00,-80.86531838082672,111.72946682490743,7,"interest_8,interest_14,interest_5,interest_10,interest_2",2023-10-30T00:00:00
412,Amelia Wilson,2024-01-03T00:00:00,57.977874542151426,-13.233414614749126,5,"interest_8,interest_6,interest_17,interest_5,interest_18",2023-11-16T00:00:00
413,Matthew Diaz,2024-01-03T00:00:00,66.09938932738858,98.51516096877086,6,"interest_3,interest_2,interest_18",2023-09-11T00:00:00
414,Olivia Nguyen,2024-01-03T00:00:00,-78.09679454942383,19.314338440059878,0,"interest_13,interest_7",2023-08-05T00:00:00
415,Aria Hernandez,2024-01-03T00:00:00,-72.39361605182529,23.589560177969112,0,"interest_11,interest_10",2023-11-29T00:00:00
416,Sophia Evans,2024-01-03T00:00:00,73.46007028798894,-27.232006567406216,5,"interest_3,interest_8",2023-11-17T00:00:00
417,Aiden Diaz,2024-01-03T00:00:00,-87.98241152924815,52.97212240718947,0,"interest_15,interest_5,interest_8",2023-09-11T00:00:00
418,Amelia Edwards,2024-01-03T00:00:00,-1.9933516460991418,145.9824044953113,2,"interest_18,interest_9,interest_4,interest_6",2023-07-20T00:00:00
419,Casey Edwards,2024-01-03T00:00:00,-71.98747780453314,32.00704002853939,0,"interest_14,interest_4",2023-07-05T00:00:00
420,Daniel Miller,2024-01-03T00:00:00,-2.158217240521161,137.9390222178721,2,"interest_3,interest_19,interest_5,interest_6",2023-09-26T00:00:00
421,Skylar Hernandez,2024-01-03T00:00:00,58.5131091707322,86.50481531327154,6,"interest_15,interest_19,interest_9,interest_11,interest_17",2023-12-27T00:00:00
422,Ava Lewis,2024-01-03T00:00:00,-0.49256566098349097,41.21172746651399,3,"interest_15,interest_9,interest_10,interest_2,interest_1",2023-08-16T00:00:00
423,Julian Nguyen,2024-01-03T00:00:00,61.00614538762141,104.18042623998323,6,"interest_19,interest_1,interest_9,interest_4",2023-08-28T00:00:00
424,Jordan Nelson,2024-01-03T00:00:00,-90,23.360875674693162,0,"interest_2,interest_1,interest_8,interest_7",2023-08-04T00:00:00
425,Chloe Torres,2024-01-03T00:00:00,-66.72495712791802,129.26925329965857,7,"interest_15,interest_9,interest_1,interest_8",2023-08-07T00:00:00
426,Carter Garcia,2024-01-03T00:00:00,19.979463109849252,134.82402216379984,2,"interest_4,interest_18,interest_2,interest_15",2023-12-24T00:00:00
427,Mason Nguyen,2024-01-03T00:00:00,54.270039745320105,49.5103830288725,4,"interest_12,interest_19,interest_13,interest_8",2023-11-06T00:00:00
428,Quinn Phillips,2024-01-03T00:00:00,83.1889630204233,-11.501868365605699,5,"interest_18,interest_19,interest_0",2023-09-11T00:00:00
429,Phoenix Brown,2024-01-03T00:00:00,-84.64775341955158,30.743719653788585,0,"interest_18,interest_9,interest_16",2023-07-06T00:00:00
430,Sam Moore,2024-01-03T00:00:00,87.15605988458691,49.705428183842734,4,"interest_14,interest_9,interest_4,interest_17",2023-10-14T00:00:00
431,Victoria Adams,2024-01-03T00:00:00,-90,27.828437198985732,0,"interest_5,interest_19,interest_6",2023-09-16T00:00:00
432,Elizabeth Lewis,2024-01-03T00:00:00,40.0969972748531,106.3537610671252,6,"interest_3,interest_11,interest_16,interest_17,interest_12",2023-08-23T00:00:00
433,Liam Parker,2024-01-03T00:00:00,14.31231896789156,41.176538191218434,3,"interest_5,interest_1,interest_8,interest_7",2023-08-29T00:00:00
434,Madison Roberts,2024-01-03T00:00:00,63.12105532196462,116.30823162259486,6,"interest_18,interest_2",2023-07-06T00:00:00
435,Sage Martinez,2024-01-03T00:00:00,-33.84662633796337,84.40579287357131,1,"interest_19,interest_8",2023-11-10T00:00:00
436,Grace Carter,2024-01-03T00:00:00,81.66788711068186,-22.275453678904654,5,"interest_8,interest_15,interest_14,interest_13,interest_0",2023-11-18T00:00:00
437,Noah Hall,2024-01-03T00:00:00,66.49103063416379,111.1218283760229,6,"interest_17,interest_3,interest_15,interest_14",2023-11-13T00:00:00
438,Morgan Jackson,2024-01-03T00:00:00,60.4010223132804,100.27571029932233,6,"interest_9,interest_19,interest_11,interest_0",2023-11-30T00:00:00
439,Michael Phillips,2024-01-03T00:00:00,83.02774406436362,20.131259852208323,4,"interest_8,interest_9,interest_16,interest_5,interest_18",2023-08-04T00:00:00
440,Taylor Williams,2024-01-03T00:00:00,51.502921545718564,94.17602919374136,6,"interest_3,interest_5,interest_6",2023-11-24T00:00:00
441,Matthew Allen,2024-01-03T00:00:00,-26.477427341466054,98.31711095377837,1,"interest_18,interest_8,interest_7",2023-07-07T00:00:00
442,Skylar Evans,2024-01-03T00:00:00,-82.5169351363479,44.47167651977094,0,"interest_17,interest_19,interest_4,interest_3",2023-08-14T00:00:00
443,Chloe King,2024-01-03T00:00:00,-57.853974535650345,139.51363927267047,7,"interest_18,interest_2,interest_11",2023-09-23T00:00:00
444,Olivia Brown,2024-01-03T00:00:00,51.48532558621519,107.54875771602464,6,"interest_14,interest_6,interest_16",2023-08-20T00:00:00
445,Wyatt Nguyen,2024-01-03T00:00:00,-8.993890708958133,146.57575391981385,2,"interest_8,interest_4,interest_16,interest_10,interest_18",2023-11-22T00:00:00
446,Dakota Nguyen,2024-01-03T00:00:00,59.07870022664582,91.67782930330141,6,"interest_17,interest_5,interest_4,interest_10",2023-10-04T00:00:00
447,Olivia Thompson,2024-01-03T00:00:00,-7.957667512642724,147.74517859357493,2,"interest_14,interest_3,interest_0,interest_10",2023-11-01T00:00:00
448,Liam Thompson,2024-01-03T00:00:00,9.084530560433253,134.911520565621,2,"interest_2,interest_10,interest_7",2023-08-30T00:00:00
449,Phoenix Smith,2024-01-03T00:00:00,-13.502583917316652,149.22474267125236,2,"interest_14,interest_19,interest_16",2023-08-22T00:00:00
450,Jordan Flores,2024-01-03T00:00:00,86.80159235159412,-11.940029260938552,5,"interest_19,interest_1,interest_10,interest_7",2023-09-11T00:00:00
451,Mason Smith,2024-01-03T00:00:00,-1.224572297913907,154.08677109482412,2,"interest_5,interest_11,interest_18",2023-08-13T00:00:00
452,Abigail Clark,2024-01-03T00:00:00,-58.473336557530025,109.11038382978586,7,"interest_14,interest_9,interest_2",2023-10-31T00:00:00
453,Daniel Lewis,2024-01-03T00:00:00,-82.51353428747505,31.72208677945399,0,"interest_4,interest_12,interest_13,interest_8",2023-12-18T00:00:00
454,Sofia Robinson,2024-01-03T00:00:00,59.37434885343592,104.21179694417721,6,"interest_12,interest_18,interest_4,interest_17",2023-07-30T00:00:00
455,Benjamin Martin,2024-01-03T00:00:00,7.318748954621785,145.34859183208982,2,"interest_9,interest_2,interest_11,interest_8",2023-07-19T00:00:00
456,Elizabeth Campbell,2024-01-03T00:00:00,72.20972216956865,-11.017549303402337,5,"interest_3,interest_13,interest_2,interest_1,interest_0",2023-10-22T00:00:00
457,Isabella Sanchez,2024-01-03T00:00:00,-63.861147703092726,103.7360775329133,7,"interest_3,interest_16,interest_14,interest_13,interest_18",2023-10-16T00:00:00
458,James Carter,2024-01-03T00:00:00,6.33598412334292,147.11668447536513,2,"interest_9,interest_11,interest_13,interest_10,interest_0",2023-12-05T00:00:00
459,Alexander Scott,2024-01-03T00:00:00,52.39360980809775,88.29756654958821,6,"interest_5,interest_11,interest_4,interest_6",2023-07-29T00:00:00
460,Charlotte Sanchez,2024-01-03T00:00:00,58.118898921311676,106.87074025126097,6,"interest_3,interest_13",2023-12-07T00:00:00
461,Lucas Miller,2024-01-03T00:00:00,6.725900515757257,54.63516792321311,3,"interest_13,interest_4,interest_10",2023-12-17T00:00:00
462,Avery Jones,2024-01-03T00:00:00,10.05873525196144,141.2616679629833,2,"interest_8,interest_11,interest_5,interest_18,interest_1",2023-08-25T00:00:00
463,Benjamin Garcia,2024-01-03T00:00:00,73.99377379596916,29.48639987226459,4,"interest_14,interest_9,interest_18,interest_10",2023-09-03T00:00:00
464,Penelope Martin,2024-01-03T00:00:00,75.35274825463358,-22.53530741481801,5,"interest_18,interest_0,interest_8,interest_13",2023-12-26T00:00:00
465,Logan Thompson,2024-01-03T00:00:00,-90,22.961992725463958,0,"interest_0,interest_15",2023-12-15T00:00:00
466,Aria Nguyen,2024-01-03T00:00:00,62.24134211726966,98.74342661688195,6,"interest_13,interest_16",2023-08-26T00:00:00
467,Avery Wilson,2024-01-03T00:00:00,-70.98837160687613,106.61948519983002,7,"interest_17,interest_1,interest_15,interest_8",2023-12-01T00:00:00
468,Olivia Clark,2024-01-03T00:00:00,-85.01323367249509,20.72135919066882,0,"interest_0,interest_4,interest_7",2023-10-04T00:00:00
469,Olivia Rivera,2024-01-03T00:00:00,5.060314700378072,59.621801098176014,3,"interest_11,interest_16,interest_13,interest_18,interest_0",2023-11-02T00:00:00
470,Chloe Rodriguez,2024-01-03T00:00:00,66.36757526636892,-10.414119118579904,5,"interest_2,interest_15,interest_6",2024-01-01T00:00:00
471,Victoria Sanchez,2024-01-03T00:00:00,-87.56465047205317,14.088082709857705,0,"interest_4,interest_6,interest_7,interest_5,interest_13",2023-10-18T00:00:00
472,Carter Rivera,2024-01-03T00:00:00,-36.57519486847053,108.90426416437144,1,"interest_8,interest_9,interest_4,interest_17,interest_10",2023-11-28T00:00:00
473,Chloe Walker,2024-01-03T00:00:00,-78.49547187145811,25.24075754342018,0,"interest_19,interest_15,interest_16",2023-11-12T00:00:00
474,Grace Hernandez,2024-01-03T00:00:00,-69.64476406250641,24.40560454003162,0,"interest_12,interest_2,interest_9,interest_10",2023-10-18T00:00:00
475,Riley Campbell,2024-01-03T00:00:00,-90,29.376010784635234,0,"interest_12,interest_13",2023-12-23T00:00:00
476,Jack Parker,2024-01-03T00:00:00,90,55.1109034760388,4,"interest_9,interest_0,interest_8",2023-12-12T00:00:00
477,Daniel Smith,2024-01-03T00:00:00,-90,100.83743694767881,7,"interest_3,interest_8,interest_4,interest_5,interest_1",2023-10-18T00:00:00
478,Phoenix Adams,2024-01-03T00:00:00,66.69497893057914,94.26495930778125,6,"interest_19,interest_15,interest_7",2023-11-06T00:00:00
479,Michael Allen,2024-01-03T00:00:00,-85.12554814809818,31.816407850884502,0,"interest_17,interest_13,interest_10",2023-12-13T00:00:00
480,Mason Gomez,2024-01-03T00:00:00,55.1506587898194,87.78518637591593,6,"interest_14,interest_1,interest_4",2023-09-11T00:00:00
481,Dakota Nguyen,2024-01-03T00:00:00,-37.764989985669715,103.60021882307547,1,"interest_12,interest_16,interest_5,interest_10",2023-08-27T00:00:00
482,Skylar Nelson,2024-01-03T00:00:00,-13.746083405492865,85.99866764736363,1,"interest_3,interest_2,interest_0",2023-10-02T00:00:00
483,Harper Moore,2024-01-03T00:00:00,57.0083254368427,93.80231899050108,6,"interest_12,interest_18,interest_17,interest_10",2023-11-17T00:00:00
484,Riley Harris,2024-01-03T00:00:00,71.55653311760913,-28.114629107772227,5,"interest_0,interest_16,interest_10,interest_7",2023-08-27T00:00:00
485,Sophia Robinson,2024-01-03T00:00:00,67.42711131204706,87.45219297041237,6,"interest_3,interest_18,interest_13,interest_17",2023-12-11T00:00:00
486,Emma Campbell,2024-01-03T00:00:00,9.481525335504694,64.82783458275672,3,"interest_15,interest_19,interest_5,interest_13,interest_10",2023-08-22T00:00:00
487,John Parker,2024-01-03T00:00:00,77.59982347301231,-8.334293503956635,5,"interest_3,interest_8,interest_19,interest_14,interest_13",2023-09-23T00:00:00
488,Amelia Taylor,2024-01-03T00:00:00,42.1250056060811,92.7650836690414,6,"interest_17,interest_6",2023-07-26T00:00:00
489,Jackson Edwards,2024-01-03T00:00:00,86.53677405232932,-1.703284867662111,5,"interest_19,interest_11,interest_0,interest_7",2023-11-19T00:00:00
490,Mason Parker,2024-01-03T00:00:00,-2.3197653482480955,124.90837041463566,2,"interest_18,interest_2,interest_5",2023-08-22T00:00:00
491,Grace Miller,2024-01-03T00:00:00,81.87860439182904,-17.30503683342316,5,"interest_19,interest_17,interest_10,interest_12,interest_1",2023-11-15T00:00:00
492,Benjamin King,2024-01-03T00:00:00,3.5552584178264786,146.61598356228654,2,"interest_1,interest_13,interest_11,interest_6",2024-01-01T00:00:00
493,John Turner,2024-01-03T00:00:00,61.524734224988165,95.00057263704055,6,"interest_14,interest_15,interest_16",2023-10-20T00:00:00
494,Jordan Garcia,2024-01-03T00:00:00,-72.4239876507567,38.23428499875189,0,"interest_3,interest_9,interest_11,interest_16,interest_1",2023-12-12T00:00:00
495,Harper Rivera,2024-01-03T00:00:00,90,35.63194431430719,4,"interest_12,interest_18,interest_13,interest_0",2023-09-14T00:00:00
496,Wyatt Jackson,2024-01-03T00:00:00,83.0405498088937,-32.595051778079714,5,"interest_17,interest_12,interest_15,interest_4",2023-07-14T00:00:00
497,Wyatt Martinez,2024-01-03T00:00:00,-72.68811759577812,121.5261331564808,7,"interest_18,interest_13,interest_10,interest_7",2023-11-06T00:00:00
498,Quinn Williams,2024-01-03T00:00:00,-40.461261023596535,79.91672620975142,1,"interest_8,interest_17,interest_5,interest_14,interest_1",2023-11-09T00:00:00
499,Madison Lewis,2024-01-03T00:00:00,-71.90045594402523,108.95203389387322,7,"interest_3,interest_5,interest_7",2023-12-04T00:00:00
500,Layla Moore,2024-01-03T00:00:00,11.63502573222016,58.38435425938597,3,"interest_3,interest_5,interest_16",2023-10-11T00:00:00
501,Wyatt King,2024-01-03T00:00:00,79.94196700022682,-8.82544113691127,5,"interest_11,interest_17,interest_14,interest_10,interest_2",2023-08-14T00:00:00
502,Elizabeth Roberts,2024-01-03T00:00:00,74.00651126859353,65.65494858504348,4,"interest_13,interest_15,interest_10",2023-07-07T00:00:00
503,Elizabeth Thomas,2024-01-03T00:00:00,-81.18024490223989,110.81540073741552,7,"interest_18,interest_5",2023-10-24T00:00:00
504,Liam Thomas,2024-01-03T00:00:00,52.843081504868685,98.06419695822511,6,"interest_14,interest_2,interest_1,interest_8",2023-10-12T00:00:00
505,Abigail Campbell,2024-01-03T00:00:00,-90,33.61378464665965,0,"interest_9,interest_5,interest_13,interest_12,interest_2",2023-10-23T00:00:00
506,Isabella Evans,2024-01-03T00:00:00,-73.24318540199101,19.993052511705656,0,"interest_14,interest_2,interest_13,interest_10",2023-12-12T00:00:00
507,Abigail Torres,2024-01-03T00:00:00,-89.60996491172246,30.138709051880166,0,"interest_4,interest_10,interest_7",2023-12-18T00:00:00
508,Skylar White,2024-01-03T00:00:00,50.38138821381897,80.36398759515497,6,"interest_17,interest_9,interest_11,interest_8",2023-11-16T00:00:00
